Run,Iter,Min Obj,sigma_C1_min,sigma_C2_0_min,sigma_C2_1_min,sigma_C2_2_min,sigma_C2_3_min,sigma_H1_min,sigma_F_1_min,sigma_F_2_min,sigma_F_3_min,sigma_F_4_min,epsilon_C1_min,epsilon_C2_0_min,epsilon_C2_1_min,epsilon_C2_2_min,epsilon_C2_3_min,epsilon_H1_min,epsilon_F_1_min,epsilon_F_2_min,epsilon_F_3_min,epsilon_F_4_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_0_cum,sigma_C2_1_cum,sigma_C2_2_cum,sigma_C2_3_cum,sigma_H1_cum,sigma_F_1_cum,sigma_F_2_cum,sigma_F_3_cum,sigma_F_4_cum,epsilon_C1_cum,epsilon_C2_0_cum,epsilon_C2_1_cum,epsilon_C2_2_cum,epsilon_C2_3_cum,epsilon_H1_cum,epsilon_F_1_cum,epsilon_F_2_cum,epsilon_F_3_cum,epsilon_F_4_cum,R14-sim_liq_density-sse,R14-sim_vap_density-sse,R14-sim_Pvap-sse,R14-sim_Hvap-sse,R32-sim_liq_density-sse,R32-sim_vap_density-sse,R32-sim_Pvap-sse,R32-sim_Hvap-sse,R50-sim_liq_density-sse,R50-sim_vap_density-sse,R50-sim_Pvap-sse,R50-sim_Hvap-sse,R170-sim_liq_density-sse,R170-sim_vap_density-sse,R170-sim_Pvap-sse,R170-sim_Hvap-sse,R125-sim_liq_density-sse,R125-sim_vap_density-sse,R125-sim_Pvap-sse,R125-sim_Hvap-sse,R134a-sim_liq_density-sse,R134a-sim_vap_density-sse,R134a-sim_Pvap-sse,R134a-sim_Hvap-sse,R143a-sim_liq_density-sse,R143a-sim_vap_density-sse,R143a-sim_Pvap-sse,R143a-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
56,283,23410.004401942828,3.463963774682395,3.561541553324421,3.369193234725108,3.4712285452090748,3.6525480584794994,2.592689166360559,3.2846024224755666,2.7805444417011147,2.9214447527698257,2.9296257112955892,45.99802448223312,47.73070010728579,66.61382827196492,34.47329676082777,34.85011410688471,10.000000000000002,29.322519738119432,42.172376141177566,25.06541694917901,26.286870569824657,23410.004351133048,3.4639638000879316,3.5615418626725055,3.3691926695953094,3.471226885115554,3.6525491907700114,2.5926893845640517,3.2846011780274234,2.780544743641557,2.9214447132146266,2.929625740583504,45.99802386157401,47.73068907395177,66.61382160763368,34.47333520096461,34.85012027597407,10.000000000000002,29.322513641546973,42.172381451905935,25.06539270250055,26.28687419673325,1.2825969765883767,208.46020162259535,291.82528330472394,6.206079031923751,19.317062677823085,670.8103260973281,639.9937514894771,14.867314056417696,5.010356057720308,2231.437097613262,1689.8144361002028,46.50641428321077,7.940431358608152,0.4229810401732254,16.231811208351626,47.52624020790658,12.86417928528352,5.811921170098447,14.475733487364497,27.499744462304896,26.30477477964721,54.24478237946533,66.28945312250491,5.348144286110624,1.9521757946681735,24.63571204196807,24.344602677811714,24.892888553637015,3664.3859102725983,287.0,6027.0,965707.021806308,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
9,282,23353.640636058106,3.463177732040801,3.5142112720833953,3.377359303659489,3.6153451745531573,3.538706521769207,2.5987197281702876,2.976054513365028,2.7626807218426124,2.932852204087059,2.9296278952349857,46.009807538280256,49.77663698667843,64.22382805206206,29.814375573584446,34.842483543262226,10.000000000000002,28.456927242584467,42.17534315513158,27.752648537567737,26.298175013882187,23353.63908033297,3.4631758924832203,3.5142198909022575,3.377363854869859,3.615349584510641,3.5387119212422253,2.598719358704563,2.9760580285006504,2.7626841691087827,2.932847898161617,2.9296279042191014,46.009772751201744,49.77642967659664,64.22395693073727,29.81424645983633,34.84235221522233,10.000000000000002,28.456825647595235,42.175403276191005,27.752689329196386,26.298195874229805,1.298253974870933,213.39112193566893,289.131148847926,6.249972094430618,14.158966573790181,660.4877407426451,645.2229593156652,13.174680166907416,4.663250255842142,2198.381231639396,1663.8170423188103,47.282283204439715,3.8153205318795433,3.499012385200949,28.29978899065518,52.65855911990191,11.404137268196735,5.719086893425704,25.33702007899404,29.484736641438452,1.280982411902223,110.41669371835037,51.05136442212973,4.350017507696214,1.6698977306790872,25.224561999542882,22.1587219086955,30.104233243910638,3970.282305240631,301.0,6321.0,927878.4429354355,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
40,295,23511.765728039318,3.4590291733277745,3.610977451442894,3.4936211652278115,3.395204485966378,3.818955440150382,2.584944612249723,3.0404272548855378,2.794345677085084,2.912922127348553,2.929980925445113,46.21609635269686,45.74164838823902,52.21677788727524,36.35565227160071,35.85140318083607,10.000000000000002,36.459430169535224,42.16082944975207,21.00887810454409,26.303380549369308,23511.76560834868,3.4590287314550547,3.6109801130936594,3.4936137606639117,3.3952120605742615,3.8189614197345727,2.5849445126563433,3.040448071576453,2.7943524089472738,2.91291920798525,2.9299790996482624,46.21610413062138,45.74187000662298,52.217148551091,36.35548928097308,35.85105518152935,10.000000000000002,36.4600217338668,42.16083521257501,21.00877964920519,26.303359385350316,1.296279655135048,213.7773347653821,282.9359941483474,6.221464107850395,21.678248756510826,626.464352996799,613.8796366878839,14.084041729148266,6.310230712207311,2244.895815271384,1698.4723362550098,43.26313868655494,15.498244963042909,2.182858659918939,7.265602998007173,36.04729289070655,7.61421285334042,6.020649320690396,24.603455791511685,17.14525551208421,3.9149587791979172,17.153951458240282,15.658009935343031,9.17629512263725,1.5421884150531293,15.64781212911883,17.66592998750863,20.503060147222165,3786.3534965515137,301.0,6321.0,933736.280359085,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
78,234,23680.184298965036,3.465285864761598,3.426280094717178,3.424498260564053,3.4917816699083675,3.743477768717611,2.6096435032296013,2.975818660135428,2.7676201105791876,2.92444878406154,2.929414067529449,45.90626282096823,54.246396896288225,57.107492492093584,33.30934994581112,34.35217569842241,10.000000000000002,34.66219584939617,42.348966424844164,23.406385176655494,26.307264162487098,23680.183520045437,3.4652854957782124,3.4262788206901402,3.4244975477568635,3.4917858580916175,3.7434830460838846,2.609645250889031,2.975810170461344,2.767620749880164,2.9244466298726883,2.9294142018292044,45.906266502709194,54.24649975425487,57.107505946377024,33.30918159073386,34.3520673013964,10.000000000000002,34.66223770258818,42.34893736879757,23.406318360746713,26.307263462031372,1.3702614931007544,244.2651284588261,288.0806028665157,6.623484379577611,18.912954590915007,700.7856413446461,667.2780682075727,14.053215564292353,4.688310864667733,2146.934656369983,1623.6973443832962,49.695280029343934,0.5523232840148925,26.301601404766277,54.81121616920314,62.2919829045707,9.738569844384552,2.9113397954147766,16.998873917247156,22.444828181950662,2.345736720119102,53.001934411328776,31.058367609829865,5.819450149895178,3.9604205062292674,23.65288169905576,23.936728065959855,28.058750072037498,3055.8961606025696,244.0,5124.0,922158.0119790295,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
91,163,24000.437936438713,3.4736006024182475,3.4340407949495937,3.557386632219889,3.6234113698532004,3.6027412942469654,2.606305359539159,3.159949151250551,2.774506639074312,2.9343184327495475,2.928934312525354,45.577494545251945,53.774452448149084,50.85771252455809,28.985472739235586,43.219618860638796,10.000000000000002,32.12686431933827,42.24223263798709,22.106312597124457,26.26147120154339,24000.43786309282,3.473600620135453,3.4340409170437884,3.5573866804653527,3.623411335371272,3.6027414997535665,2.6063053146337714,3.159949987049915,2.7745067000860093,2.934317949274142,2.928934286464785,45.57749544986568,53.774444698245446,50.857714835452455,28.9854728545593,43.2196104869768,10.000000000000002,32.12686080265738,42.242232697018125,22.106308981805963,26.261471229300074,1.2900091427580054,214.7560667205436,307.3743285292159,6.372409855672355,23.334876615609858,797.1292131465839,705.7440099946756,18.739611676156848,4.889306149036566,2220.7725514721915,1682.1185763863523,53.23133012808691,0.5453737845234362,25.687578096884835,54.61963584786831,61.07305508840142,9.12370077778995,11.403632692375437,37.2713143655901,14.543054226438418,15.537963672987464,49.47876108294149,42.24068949092645,14.150749431154496,6.640431044713326,54.579955603895314,34.34595667662478,27.547764015591188,2071.7619936466217,167.0,3507.0,942948.1889116747,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
27,252,23638.03571019834,3.466475404188296,3.6059260849915553,3.521611627073527,3.526957413593041,3.588823044979164,2.588540473913736,3.071364858665222,2.7787621923339567,2.9302806943038933,2.9294197307111567,45.85539057052086,45.94048027311929,52.505294103889625,32.34911855064916,36.98861251666565,10.000000000000002,32.6673477652237,42.12563441338606,25.490388427422797,26.29144073196046,23638.017400373137,3.466493238750719,3.605921292455781,3.521630132175944,3.5269759837083203,3.5888423674742387,2.588553712214887,3.0713778880848737,2.7787716632619333,2.9302920079263832,2.9294310338630254,45.855826626386175,45.94012686533825,52.50502053418955,32.34939034978657,36.98894073907788,10.000000000000002,32.667562626936125,42.12553864917195,25.490516006437566,26.291578052984736,1.2894301020981587,211.88556691867373,294.3552920278854,6.2774186167155515,18.301172401318848,696.4387928180299,646.4236476525082,15.930236214879177,5.240812360526905,2332.41335620924,1766.3094859137423,49.48281122931963,15.648142773425059,2.5066637535869916,7.3030719789879806,36.52734127622375,11.837500497785314,6.1127358789394455,18.106776771950564,26.347770067627426,6.738878723380096,50.54349287343385,32.82983965605113,15.103558036459177,0.9599103589764606,23.61765458730394,18.080462664151,25.86565774246776,4004.713280439377,307.0,6447.0,982601.5416746521,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
90,180,23549.276804834553,3.473618623105399,3.605567961284607,3.43915147939297,3.366088465040022,3.816778933402766,2.5894462967923335,3.045874013224461,2.7939196379836266,2.9113940366553415,2.928819212490858,45.49706995234755,45.90609972947674,55.90193634787369,37.118494008786016,34.84272098974514,10.000000000000002,34.46461397966427,42.542839334270376,21.6726558911299,26.284934263019835,23549.276654243924,3.4736181103765933,3.605568318612842,3.439149811702028,3.366091542769488,3.816778594714902,2.589448286068712,3.045875670629359,2.793918489550957,2.911391684379836,2.9288191048152608,45.49707393345051,45.9060855263208,55.90194950445582,37.118462427973235,34.842679437699424,10.000000000000002,34.46465386474602,42.54285118209779,21.672666138092584,26.284938316798332,1.286534522102439,210.0937925591157,305.40655383627455,6.311846075713654,24.35941347624569,724.7569822009486,584.2554154578125,16.263518001146192,4.970920153549685,2461.300153957262,1864.966743845604,56.838191630319855,16.680788530588075,4.534914554021401,7.435318619924165,33.14994481430593,7.734634247692423,5.206922661935992,25.2983485460178,17.941262862362365,4.107853063518349,32.06699156869055,24.837913507501387,5.444286636537949,1.573279428220481,15.871683996459716,15.70482219351548,22.856982480540125,2285.3289182186127,186.0,3906.0,1017699.7081584327,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
22,165,23705.31782249345,3.4678264115888613,3.5579023999670714,3.531684218102919,3.4188085221634985,3.739949789673574,2.5934666110551934,3.3044890404697416,2.797546963421488,2.913482617910284,2.92933004937436,45.837621368673865,47.86158032748363,53.10664376189163,35.83576933506697,38.841808219144674,10.000000000000002,32.87576280660223,42.183119974938435,21.014857214324923,26.26822384296399,23705.316934117,3.4678281392078096,3.557900664404752,3.5316873074336366,3.41880260999057,3.7399524317969792,2.5934662122161676,3.3045015282684305,2.7975427102263533,2.9134922260780183,2.9293299521510443,45.837555065482036,47.86164431828267,53.10658356460864,35.83580520557236,38.84197205655246,10.000000000000002,32.87567860224563,42.183202600553436,21.014845704498843,26.26822354873764,1.2600255107904506,198.28121814408115,300.44470785448715,6.108095056978836,28.641785888876946,744.2583599214915,673.6051691895819,18.78820467808658,4.812329772024026,2256.394974125554,1709.8767937437726,48.569127473062224,7.8412022762820905,0.8490887436207116,16.788809643875968,46.354710982344834,10.439112861025919,14.830188026139815,26.31274261565344,18.15477710774065,32.376437178372065,12.994885792583071,36.02495556307168,15.601586490569542,3.649845569365611,34.29966955336859,30.281078841463753,20.23245748173234,4138.170225858688,173.0,3633.0,971338.7952142168,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
26,173,23600.763618655372,3.4722290073685613,3.6271769353514354,3.4984993022385047,3.456610392132779,3.800559501842462,2.5873265740205955,3.0592629621318777,2.7901822152791627,2.9132288974325733,2.928836710595,45.60468867680693,45.23735749158142,52.11708846760061,33.75563295993789,37.770133715116685,10.000000000000002,37.25069293446088,42.416848977379125,20.27629528733254,26.27612936832193,23600.76292735375,3.4722293366824317,3.627176223373476,3.4984991183392773,3.456612956126232,3.8005657313488066,2.587327651964909,3.0592774657042474,2.790181682785114,2.9132251253851775,2.928836740173674,45.60466921305317,45.237394989749404,52.11725378775314,33.75554453956306,37.76978399129754,10.000000000000002,37.25082030606978,42.41686068217783,20.276314846196733,26.2761297703918,1.3201750218832962,219.25486897570613,303.83458465791716,6.363457290526482,22.087222160377728,703.3344647070222,588.8210105220709,15.948111406888497,5.0840339245088515,2409.02061127202,1826.206639819847,53.42607143461741,19.39050296346528,2.6459885353132537,4.725506684685634,37.38289621652812,8.123481948675403,9.745591302351642,29.767701303065138,14.508469557500387,3.8950566121990065,19.981184873131852,10.022529429029305,10.358405664332672,1.3229222775983074,15.317893753925627,20.470858387885478,17.793430776756665,4127.552697658539,180.0,3780.0,951988.8214124286,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
112,123,23737.333728002857,3.4644898879201627,3.5085936130903823,3.444611624520792,3.357898887382361,3.7620042342145874,2.5969284360560145,2.9635194095670188,2.7847609282306482,2.9393247161751184,2.9297537605582185,45.93052359343156,50.041663666384444,56.08623035580461,38.21581100212167,39.5771968503908,10.000000000000002,31.54856292649692,42.13490130674248,20.402096815980926,26.299451940144614,23737.333441535073,3.4644891795393677,3.508595664165814,3.444613737889965,3.3579044789564136,3.762008454625824,2.5969300653987504,2.9635275711964777,2.7847583252162593,2.939322171954823,2.9297536596608613,45.93054106595722,50.04160035987051,56.08625628294892,38.21560328865208,39.577140468508944,10.000000000000002,31.548488893108512,42.134875476735075,20.402001956940655,26.299462835962853,1.2501591031463384,203.33726768656874,290.99329064774463,6.222464680183268,23.504133954630724,729.7524811304116,692.8338975032518,17.25209908174549,4.741945968997363,2251.1619648701326,1703.661747291686,49.00298346496709,2.8262411368706823,4.43534844857878,31.560483716570168,55.84589085048478,7.001088232363996,5.297923063523402,26.022857162666487,17.923810288320162,1.9657051865661512,54.092167318496735,37.90178345741978,3.991458633815496,2.4267183306849547,22.307879825069776,19.59885900747895,24.05408218456437,1650.6774899959564,132.0,2772.0,940844.7822071207,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
85,234,23963.535001062086,3.4678639976239882,3.3810650004816156,3.50446023983191,3.6915339078537097,3.691839624981474,2.619367199843082,2.9810506261151133,2.7594761736958757,2.916669464835423,2.9293066277835096,45.792304400138875,57.049963754515666,51.97676077995202,27.315290100784257,37.21940676005323,10.000000000000002,35.418795055337604,42.24041584105905,22.881205169217697,26.28955818026487,23963.52365462952,3.4678502107460947,3.3810766956250276,3.50446285866137,3.6915272460999593,3.691853531500873,2.6193658194223475,2.981046117615245,2.7594680954914534,2.9166637457575533,2.9293041976787197,45.79235871741847,57.050007444744125,51.976701449765464,27.315439683839184,37.21947423633808,10.000000000000002,35.418767884216244,42.24043765445499,22.881193202330103,26.289471972053157,1.2979563919878436,215.53019920789458,296.11152585298345,6.331499960051237,20.30241552153524,780.9199798056114,745.7558202949042,16.457009284264014,5.6479884985490845,2103.548717490381,1588.936609180052,52.06397952518624,0.36831158432129824,36.56412514674781,62.65842662864807,71.52752685045733,8.955957095196649,4.954151482409256,24.45518147994521,15.416932710414123,2.2056106975364558,53.47032329879334,28.92928261902595,8.613806321534835,7.4857936174826145,44.98084721410055,32.34548068920161,29.393039238390735,3017.91774892807,240.0,5040.0,907110.9306120285,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
61,176,23610.810903637026,3.464909897145443,3.56853563855256,3.5194984905662,3.325896430073672,3.852116462926669,2.5868824610495755,2.7546588868049344,2.796299515244089,2.9199615051292227,2.929575027576189,45.983690580515436,47.33839345607456,48.02431883302007,38.78272155100685,36.59889258638376,10.000000000000002,38.58646711575114,42.25049687298414,20.07620481668859,26.279586477326326,23610.810897862455,3.464909888805037,3.568535647054551,3.519498529662955,3.325896386678883,3.8521164413085325,2.586882467412228,2.7546587830175806,2.796299533128171,2.9199614869445467,2.9295750281688,45.983690408843735,47.33839280400794,48.02431661197372,38.78272259585934,36.59889244144582,10.000000000000002,38.58646552641395,42.250497309279815,20.076205732604468,26.27958668104984,1.3051714676749362,218.90660255152355,292.8290201685727,6.336502743450584,23.874699747236065,662.0323104909664,607.5838523493999,15.393156720914423,5.541490828876597,2261.7259723231678,1713.6806088752403,45.738262044436006,8.258886859467294,2.15801296779639,16.389851000994376,41.42428985240057,5.363315884119138,4.363103525565382,30.234033041013607,15.398303084547836,0.26340589101960166,22.331604332926442,42.6160684982882,2.8699872848640195,2.0648930034484856,20.424679661349003,14.878295366836781,23.02506383336826,3964.4393718242645,181.0,3801.0,914013.777506575,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
63,322,23661.999874865825,3.4613642741812454,3.5001858875270164,3.4504703007124466,3.5205698532172076,3.724869508424207,2.6019664780305876,3.3402710384969985,2.7824554741486813,2.902253747036156,2.9299830940125156,46.11274195133271,50.46873647469568,58.615525973649866,32.70725502471512,33.300663527813455,10.000000000000002,34.55545007013335,42.06413542317949,24.22998459716005,26.288110953623676,23661.999634940246,3.4613647790507986,3.5001846754266412,3.4504727453952153,3.520569867949561,3.7248723343385985,2.6019664343796975,3.3402799274374506,2.782454794974591,2.9022525289145773,2.9299829980421856,46.1127081037954,50.46879211210885,58.61551650644683,32.707214548493596,33.300672046420964,10.000000000000002,34.555439519265114,42.06416403555831,24.229916661738823,26.288115339696766,1.2234546505550181,189.80056477820003,289.61792334673396,6.005497216492034,23.773337475706484,716.8426184842758,715.0579829174787,16.76403201746674,4.53314871402757,2128.7613709215902,1611.089468139674,45.35303664006749,3.0377081853083423,4.744427053173606,31.573555738236525,55.98213944245958,12.777079128332353,5.225894433520658,15.53115044118092,24.003412104445736,35.939934523879124,14.616505006552602,65.6240562508325,15.349988634019663,4.696513069029674,34.06516770225047,33.72484689629998,24.201847667159605,3967.563673734665,327.0,6867.0,947201.1682744316,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
74,279,23545.73302822386,3.4654435804616943,3.57160540162638,3.5252383357589507,3.3731958326354645,3.8383352184617214,2.5926441557153552,2.922485512566064,2.788372855452632,2.913419046682439,2.9297046399411,45.94331219396126,47.20550645285536,48.94919508262239,36.44414394862752,36.135370861839455,10.000000000000002,36.787443969282315,42.28899690890239,20.67291813790243,26.284581944790606,23545.73234596442,3.465442501214841,3.5716003563020973,3.525240927654595,3.3731925695221747,3.83833043462017,2.5926430762045864,2.922482571790068,2.7883750460164336,2.913421982910001,2.929704176784907,45.943333041637366,47.20568805690796,48.949009391883955,36.44418887731121,36.13562096085597,10.000000000000002,36.787583244401176,42.28902236734172,20.67287635222372,26.284589310233198,1.281941016959326,217.23577670498315,292.5416457758392,6.385702618429752,22.199687909277124,670.909191975031,618.8522592059687,14.975102394557382,4.94852393603105,2236.199720103397,1694.0357230105913,46.96888789218187,10.983367442442558,4.847258770142146,13.884146188259539,37.29268506220887,6.877576322603284,7.154107327754659,32.04199546082209,14.35783401489687,1.0077554947580392,17.895856452512174,24.975638681530466,6.531151809380292,2.6684512996358527,28.25817580956399,13.793673823296867,26.88445113828307,3600.6331243515015,289.0,6069.0,923311.6878829836,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
71,286,23323.498047255787,3.464013597311932,3.597009125543942,3.3520025970168166,3.547184837070313,3.5837256986239847,2.5891393526706965,3.0415423907714545,2.7677124270994735,2.927215900658853,2.9296137270973914,45.99460386662535,46.297970716020764,66.0693177729943,31.96700611059554,32.61018756105277,10.000000000000002,28.701036076413423,42.10330622422388,27.90629935701888,26.287765687180638,23323.498028835147,3.464013856570417,3.597008658471506,3.3520076738838216,3.5471750247812714,3.5837268908650444,2.5891394005396364,3.0415445457379158,2.76771318516275,2.927213529188319,2.9296140536639905,45.99459998982755,46.29794091073149,66.06923924395493,31.96722892858522,32.61023206177686,10.000000000000002,28.70107312656439,42.10331344836972,27.906258176685824,26.287776126683703,1.2872451145300494,210.18916587207968,291.63562202129674,6.2254079857936695,13.667596209124014,646.841768135424,623.1913657025912,13.509399076249515,5.336868575738681,2264.119362769249,1714.591283151257,46.486987092414836,13.566997818896684,1.6388925467104083,8.84083770244679,39.637005278756874,12.934473780227908,5.867891030599355,14.633904176871564,31.670706087203172,3.4058707658506986,89.64610892627697,53.03652664623671,3.625041616337551,0.6379129704799579,14.926075684221056,20.142935162308735,27.882102669822476,3765.4259486198425,292.0,6132.0,967070.0997821325,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
1,332,23562.799183358937,3.4651870067731325,3.537875161640268,3.5282956478435374,3.4495189095966277,3.820465245429054,2.5950864629444936,2.971652364646485,2.7888789741242888,2.9173053383159884,2.929487785957771,45.94649697432227,48.682655885479214,49.48317355574278,34.05660974812142,36.43522595999468,10.000000000000002,37.357629780659884,42.17140186018998,20.75445663066266,26.28386175507363,23562.799073765415,3.465186820232242,3.537878105855901,3.528286163664544,3.4495123491017794,3.8204576624533053,2.5950853103620384,2.9716466288915697,2.7888883992394957,2.9173111612569835,2.9294876702380392,45.94651755900398,48.682398176989835,49.483332458138634,34.056863970963114,36.435058112463864,10.000000000000002,37.35749245225935,42.17126805506145,20.754650939380852,26.283815383828752,1.2970448848499732,212.73259154124824,293.53976388412605,6.252459573907514,24.308030547416784,710.6419924849529,667.4089388404917,16.84529535363238,4.792818315831907,2221.752646292981,1682.7366968484869,47.251320453187404,5.812857329020765,2.2105362842093905,22.082547453923286,47.38700889186801,6.636982007765518,3.693772304320995,23.357038026210137,16.28019476553694,2.3345550485840323,13.69725796420421,18.53258269445326,9.251487417389999,2.879622990205082,24.694671569216048,18.724626556859857,23.941899712698486,4388.575009584427,349.0,7329.0,938890.4962622258,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
10,186,23444.90930491656,3.461835071046367,3.5708751584591774,3.407291139774286,3.5019736657013656,3.6346942912656925,2.5892111979934587,3.1274714007102187,2.77392871139336,2.926855279389813,2.9296597339799324,46.1059238575144,47.339623091517375,61.24989817649747,33.53419910553597,33.930362610807265,10.000000000000002,30.601631994289495,41.98199160871604,26.064073157205637,26.2885674655705,23444.90929398981,3.4618350679420007,3.570875299700183,3.407291398946767,3.5019726518946506,3.634691634638007,2.589211027854104,3.1274713399336367,2.773929053367499,2.9268551732799057,2.9296597390498564,46.105923869163774,47.339616676805036,61.24989392511045,33.53424526399285,33.930407083350836,10.000000000000002,30.601640038427387,41.98198958269083,26.064104030044845,26.28856742239838,1.3045410265830295,211.59523680443633,288.90979184334685,6.177648510031886,16.247207863748287,662.6768078949247,657.6703997170636,14.821047519462589,5.4898207745807435,2222.52303990038,1682.839347100386,44.47632617302778,8.387833166292536,0.3044703407205317,15.062853560362434,46.665390903492224,12.76662360230581,3.592974378634283,13.265665611211013,30.756908659221903,9.621711253623797,61.52023869134485,48.38112791915831,6.925614009420515,1.4867274596222249,20.196616156539555,18.73632128179712,28.683654762985103,4471.269845724106,189.0,3969.0,927429.7709840143,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
116,125,24417.048958441093,3.463200134316087,3.2916638562297407,3.606281952198709,3.7563936159460356,3.6058648419421213,2.6265118938482113,2.8358068495171813,2.742771517397993,2.916235950070808,2.929668322380511,46.00772131878233,63.161460950054945,47.47517982866416,26.4130762547211,35.854860479630396,10.000000000000002,32.76315992547945,42.097311187360866,25.3375178439936,26.297105876005027,24417.04744989873,3.463199107355531,3.291658353565379,3.606282413004392,3.756392985871912,3.6058587057050384,2.626506867074424,2.8358213655350624,2.7427751866635015,2.9162403071783825,2.9296674649827725,46.00767632460144,63.16155355787634,47.474970085973034,26.413173474223328,35.85480036054064,10.000000000000002,32.76340074894026,42.09734353690672,25.337695070818107,26.297112308453546,1.284051311989824,209.08778707094513,289.57873900817765,6.212262606010427,15.9543063098698,765.7102173817447,780.713870329321,14.890123538830078,6.0176931879685664,2001.1525229024483,1509.857569059212,49.47080892012416,2.443390450269852,72.60871146564708,84.15511033817278,84.79229960711294,10.305879896917643,5.507455651768437,25.413516840872955,18.181827203605124,0.23486698804638595,63.32794545933026,41.76822497512119,10.807059712625152,8.497383990545258,43.89461339204892,36.57802696811436,30.630545762133444,1721.9576375484467,131.0,2751.0,862098.6528669638,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
16,195,23768.109226227487,3.4616417153298666,3.4222224124321734,3.513322957402501,3.4973715049620973,3.8123732694043833,2.6075133494440808,3.1855083908347472,2.77188795916744,2.9054123364436557,2.9297934738082154,46.09398383211521,54.50982126832271,52.79245086583878,33.5232464711031,34.71273675130334,10.000000000000002,36.494370197998116,42.02708201884747,21.530036805016284,26.300219565750048,23768.108063904983,3.461641375358475,3.4222164103913566,3.513324226645427,3.497370394856615,3.812367052013435,2.6075148179776093,3.1854804351129706,2.7718850976513942,2.905416754106589,2.9297934690612437,46.093969063830286,54.51020430315535,52.792199188564204,33.52326595450879,34.71305655136735,10.000000000000002,36.49412599877425,42.02709411744973,21.53001422203664,26.300228422947523,1.307260588109116,219.42192777972227,286.119379653027,6.31932834433917,21.367536442276617,733.2462942177903,740.5387693351585,16.640206115228395,4.454466325174128,2096.7350700064676,1586.2167968721742,46.14269201576685,0.2850726303779706,29.26063781192351,58.463041298335426,68.6636136007396,11.013476774752059,12.273746021219651,21.492318393805252,19.33947135076052,17.09850832199827,6.639646691560261,38.204938825517104,14.193549510040583,5.807194148696697,38.09897974360433,40.29509161076879,20.817089618591258,4570.619300842285,204.0,4284.0,913716.5546213799,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
83,154,23583.293356787486,3.456760800486017,3.6481490212478747,3.553822031665467,3.435011261610041,3.813910179222873,2.5822312563547993,3.1291944068743183,2.7942286273225383,2.903853339651703,2.930209308244553,46.29428839116575,44.37018018506209,49.16924938065245,34.5031666720056,35.8220168736936,10.000000000000002,36.63585259287537,42.14153697874814,21.159794740106754,26.318822285651017,23583.29332458564,3.4567619277057786,3.648148729051646,3.5538167523480007,3.435011596277554,3.8139166928010937,2.582231088055535,3.1292000896298515,2.794223510870016,2.9038520976706295,2.9302095388973455,46.29424162394961,44.37013256071617,49.169296351081464,34.5030875155783,35.82177046570222,10.000000000000002,36.63585769984176,42.14150810356985,21.159859830796076,26.318804718803865,1.2924272541667363,215.742576695297,277.89034528671993,6.253629483819287,20.425828063996935,607.5503819644454,606.71865547025,13.386825448387848,6.991769207965908,2269.505167096906,1715.6525952435068,42.785335630081946,25.70236555473513,4.593386944814483,3.268523772893076,25.790147809866287,8.776759660254273,9.52345734712488,27.23526303315577,15.559380200245844,10.083569671616115,6.545921392404907,21.27960824303683,13.866251544709083,1.722162957277593,18.016880004221733,15.004813995147451,22.13044770561453,3451.534525871277,158.0,3318.0,953200.7777401381,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
