Run,Iter,Min Obj,sigma_C1_min,sigma_C2_0_min,sigma_C2_1_min,sigma_C2_2_min,sigma_C2_3_min,sigma_H1_min,sigma_F_1_min,sigma_F_2_min,sigma_F_3_min,sigma_F_4_min,epsilon_C1_min,epsilon_C2_0_min,epsilon_C2_1_min,epsilon_C2_2_min,epsilon_C2_3_min,epsilon_H1_min,epsilon_F_1_min,epsilon_F_2_min,epsilon_F_3_min,epsilon_F_4_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_0_cum,sigma_C2_1_cum,sigma_C2_2_cum,sigma_C2_3_cum,sigma_H1_cum,sigma_F_1_cum,sigma_F_2_cum,sigma_F_3_cum,sigma_F_4_cum,epsilon_C1_cum,epsilon_C2_0_cum,epsilon_C2_1_cum,epsilon_C2_2_cum,epsilon_C2_3_cum,epsilon_H1_cum,epsilon_F_1_cum,epsilon_F_2_cum,epsilon_F_3_cum,epsilon_F_4_cum,R14-sim_liq_density-sse,R14-sim_vap_density-sse,R14-sim_Pvap-sse,R14-sim_Hvap-sse,R32-sim_liq_density-sse,R32-sim_vap_density-sse,R32-sim_Pvap-sse,R32-sim_Hvap-sse,R50-sim_liq_density-sse,R50-sim_vap_density-sse,R50-sim_Pvap-sse,R50-sim_Hvap-sse,R170-sim_liq_density-sse,R170-sim_vap_density-sse,R170-sim_Pvap-sse,R170-sim_Hvap-sse,R125-sim_liq_density-sse,R125-sim_vap_density-sse,R125-sim_Pvap-sse,R125-sim_Hvap-sse,R134a-sim_liq_density-sse,R134a-sim_vap_density-sse,R134a-sim_Pvap-sse,R134a-sim_Hvap-sse,R143a-sim_liq_density-sse,R143a-sim_vap_density-sse,R143a-sim_Pvap-sse,R143a-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
51,152,23626.867461090256,3.4681400005834337,3.595055992388651,3.345946334037191,3.332723301405264,3.5275732650045795,2.584871238278264,3.111723285355799,2.792763435453278,2.9478053160150863,2.929532589164137,45.87012096117551,46.41894875530613,65.37480956879284,40.87695164529215,36.88163685635076,10.000000000000002,32.16243163189703,42.152448293323765,27.008882115893517,26.26027854345487,23626.86744893611,3.468140411356309,3.59505667577841,3.345949470359585,3.3327218064671222,3.5275729874866126,2.5848745391355097,3.1117104380656846,2.792760899267524,2.9478056254749325,2.929532278428664,45.870089988250065,46.41890545306383,65.37475555222406,40.877166094569795,36.88156338324377,10.000000000000002,32.16240920362257,42.15240190090314,27.00891016508826,26.260285322543425,1.271284982531196,212.78687223769478,299.47529787365085,6.344646494383427,22.825388026782225,687.4711352029759,621.5891376836905,16.75417228266741,5.552897426197493,2284.033503150531,1732.2367063107756,46.52287372271482,10.913852220477963,0.6448714797739734,11.087411932253822,45.47364065870254,10.651633144934891,11.325242954510383,8.233809400732161,35.97466555162814,8.239574548797451,63.92045773815468,62.471872736466594,7.481548959485351,0.21454312021148958,16.742314399216284,15.286623392898107,27.1774902699572,1956.680314540863,156.0,3276.0,955679.2600807216,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
66,130,23589.06475828669,3.4706648638443256,3.580288181386051,3.5259949811284637,3.313869579374751,3.803887656959658,2.5868608981570347,3.03135663948881,2.802014124089798,2.918925927490479,2.9291756900906094,45.74298207015222,46.88577057300477,50.23826581242598,39.987127024597946,37.2673608854632,10.000000000000002,35.67759714600587,42.28331273818955,20.634713070165624,26.255111376156382,23589.06447032038,3.470663839248378,3.580288265815682,3.525994485398474,3.313872456188642,3.8038829021090703,2.586860626455576,3.0313571289036805,2.802017625049849,2.9189255138423107,2.9291762972924524,45.74302796461479,46.885697860203464,50.238265244645746,39.987138830274716,37.26735297028043,10.000000000000002,35.677660241927455,42.28331805947816,20.63486017273577,26.255120921180897,1.2778201044746784,208.56373608653516,304.64870395952187,6.264791348109436,27.94080204548726,717.9073620992502,616.939358888548,17.918379565142033,5.179399532940687,2313.54034475162,1755.0057034094468,48.97287678667507,10.106653379219182,1.9180845229756966,13.249272452551729,40.06328773671158,7.537149676890849,7.6965267719602695,25.041247929001933,19.825878912184837,4.435628333656723,15.546414543102614,18.372668681630884,9.782029008751978,2.226464972915335,21.52722161736118,18.146114885481417,22.16651845780257,1782.0649318695068,137.0,2877.0,953607.1036158717,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
75,101,24187.008277603374,3.467197160982049,3.719893594675195,3.5150867130569297,3.8523065303930384,3.373981764908396,2.576699576682911,3.005091635338564,2.7616810475607867,2.928275396550485,2.9297513787493674,45.93425699198041,42.078791855362255,48.171152616686435,22.75009973144666,49.043742108885446,10.000000000000002,38.910014186303954,41.86382817713292,25.270129965708634,26.264356621603167,24187.004824205396,3.4671920151067015,3.7198921381898495,3.5150997230249987,3.852307403478182,3.3739871384711613,2.5767076337265706,3.005104841302665,2.7616759077567594,2.9282839112732075,2.929751121675444,45.93445066405258,42.078845971102545,48.170907148978436,22.750155881230896,49.04371988725603,10.000000000000002,38.909945342286456,41.863802267091714,25.270179480448757,26.26436832163347,1.2971430279147205,231.21989082446694,295.33414528976226,6.601517175008825,10.015109200710963,641.5443775457663,608.9042434428112,14.052032928369027,6.861429557276164,2324.2527970900996,1762.6122727208594,44.8898379520715,53.991286778741426,2.261670028774669,1.4440421639656216,12.660367879668112,3.145848781789632,26.79935883505384,102.48262420670927,2.018082429256655,2.060834138716789,158.32965763855353,79.05730843896794,4.186407215138668,0.37482730728674585,38.466780233498774,15.021730007973286,21.043676351592413,1424.62930226326,113.0,2373.0,971395.4385474174,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
3,159,24130.94591194696,3.440787326614271,3.4328106824889835,3.564270839109537,3.383087721632964,3.7991606409812344,2.6078675403024314,2.9396501796213665,2.7654914923846894,2.938081508619529,2.9315872025519023,46.969021924752624,54.05490123062083,48.93737159890729,38.43040615884767,40.493935882696604,10.000000000000002,37.167204792033324,41.60972366289127,18.740805498020762,26.375848195744144,24130.94552485278,3.440787668546959,3.4328091445780347,3.5642707581217814,3.383086024282597,3.799159244396843,2.6078676708287656,2.9396506743708724,2.7654922196153793,2.9380816645276946,2.931587169488644,46.96900762439821,54.054980047678065,48.93734085377074,38.43046243990252,40.49405652376285,10.000000000000002,37.167184252834865,41.60973538417873,18.740788343578448,26.375847124382982,1.2287415741831673,199.91901452543988,253.2205429252526,5.98096529322363,17.522766029748773,656.092761807443,815.345012681881,13.457874981477843,4.7924023929769906,1958.225113897095,1478.6215596691527,37.77717952968012,0.1985543166792623,25.658513409457516,55.84687525984317,77.22420619189197,8.01943458169118,12.9926867729657,38.70099192851394,13.202284279189094,2.129538295537006,15.424890613646252,13.026278659304442,11.204200099651668,2.316432268482928,45.34455457638495,53.05375369191637,12.940490121524594,2200.9640159606934,165.0,3465.0,850392.2548661425,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
13,178,23585.730844862133,3.4617012247354384,3.6081874857918543,3.5626369491210874,3.401800652801799,3.8031655891686658,2.590552347027036,2.9748475357164943,2.791886872732197,2.9183561906623723,2.9296259344349425,46.084266191113045,45.8730298107889,47.96629311161255,35.83150843596392,37.865383604352616,10.000000000000002,36.44301560483291,42.266879503488305,20.299747037020584,26.29581597966606,23585.73045039567,3.4617020632647226,3.6081873776015287,3.5626362244263476,3.4018020362774575,3.8031614764006214,2.5905508345360397,2.974851209164466,2.791888332280627,2.9183562758251296,2.929625999377376,46.08427867015184,45.87300916230435,47.96624246329334,35.83141916458,37.86538715680624,10.000000000000002,36.44300183436065,42.266876553195495,20.299839418771988,26.29580553588378,1.2978648823622132,207.30206430684012,288.4572175058901,6.121280466734404,22.49929327169152,649.3198141231184,617.1282666335587,14.344032833634184,5.3320933049292805,2240.4310295024748,1695.7505747884857,45.632873688645724,16.815939580035284,2.7410950761372614,6.4560262116564155,36.40610427306796,7.373504522683223,7.938085523307425,29.656994991394107,14.969227187192555,2.41151147987803,14.848257829017092,17.586742422899825,9.82151605900059,1.4421245630266473,16.182777490307195,16.918677834664123,20.384434085440333,2255.0413773059845,182.0,3822.0,943639.4049237561,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
32,174,23569.547269616538,3.4638376952559122,3.4983117337997456,3.4726641559426725,3.4619992609293067,3.8245368700828095,2.6010423953950785,3.063950987837515,2.7837419928558917,2.903511741136908,2.9295802368746426,45.966374696449435,50.53424288047193,53.8427476298623,33.60630965991119,33.84389563351796,10.000000000000002,36.55031034697102,42.28945583213235,22.029122169115016,26.29874427387178,23569.547264352488,3.4638377538756733,3.498311974357918,3.4726641577001693,3.4619996861987374,3.824537457595371,2.6010422654458294,3.0639517057842185,2.783742279569301,2.9035113108724513,2.9295802641094144,45.96637562478458,50.53422596285043,53.84275122744766,33.60629165866971,33.84385792785694,10.000000000000002,36.55031845367803,42.28945034866219,22.029132174835162,26.298742553862883,1.2848493135723484,207.93263118041847,290.48493200646215,6.195903664554634,23.11619756971313,699.2086461979698,662.3381923677066,15.35730121015051,4.595122361480217,2202.536599344441,1666.5790489600595,48.454728650459984,2.8190671404209504,5.5824226246437725,32.77242257363695,55.361507994948326,8.384367365345636,5.305604228478806,23.964508037095648,16.402923453213127,5.222507487834834,20.527038562113262,18.489934885307036,8.982674674995557,4.664096780304276,31.566311542635976,21.717700385823274,26.520224159694305,2273.5757133960724,178.0,3738.0,916372.4975781178,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
57,159,23916.437007208347,3.465245999522742,3.6510627490163956,3.5762308698094527,3.3122663188049413,3.700531320400182,2.584901819590633,2.9085077068028227,2.807870689114104,2.918213665281994,2.9295222125296143,46.00812433063468,44.29970107126919,49.17918381649636,40.7339987670304,35.14002314526431,10.000000000000002,29.064407709600143,42.188297511762705,24.01012410076488,26.260445018706122,23916.43692563647,3.4652464666430367,3.651063090907281,3.5762330084508624,3.312265312998688,3.700533690052719,2.5849004080717974,2.9085063922953647,2.807870187386785,2.9182133585363608,2.9295220881682615,46.00812601363153,44.29969479094811,49.17916660021195,40.7340133207448,35.14001396143328,10.000000000000002,29.064360653681977,42.188369193912,24.010055030138602,26.260440080270005,1.2840240184194167,206.8101672235976,296.9243435801717,6.16683264633089,29.388143469636553,683.9375639453423,622.715513523443,17.26158108021387,5.800159146574247,2238.907489891804,1697.3507451120286,44.207943851418186,27.462000376678937,4.329939077284125,2.44721456119086,26.2544673830816,9.967440329997364,6.591363830905682,13.804248005122302,26.841494722946457,0.8956657120693592,61.203366735623455,49.39835564700479,6.934725149716435,0.9616345415477559,17.926464322491498,13.969515545791412,26.80165004357644,2145.6107964515686,164.0,3444.0,945097.6160507172,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
15,175,23641.323025204954,3.460116164700106,3.4592749359502584,3.475873982367564,3.41583066138962,3.8165606335136286,2.604638241789377,3.2038472216657614,2.7868393383497003,2.902268142533677,2.9297637890023576,46.105687278765544,52.47153381334362,55.03357934985766,35.632139553525526,33.73506558726637,10.000000000000002,36.070471171632725,42.319623691972595,22.205805597876108,26.318290621229764,23641.32295820808,3.4601166138091983,3.4592732022429433,3.4758721744785785,3.4158264607755195,3.816561800778902,2.604637626070126,3.2038463712712693,2.786841043086749,2.902268618862553,2.9297640440321606,46.10569491678205,52.47160590271494,55.03356756781068,35.6322273187657,33.735113117275674,10.000000000000002,36.070439519146454,42.319578728917335,22.205756485607917,26.318284144765023,1.301412729136352,211.3351143501976,283.2885257248337,6.182566984674711,25.00950842200519,688.9678262341943,673.5322630111259,14.76947537186853,4.547129479403816,2163.4500051222267,1635.5185301188724,47.52134607570082,1.0434010299453444,15.411651084183157,45.58673851785949,60.43784644457722,9.404604564541048,6.159072775069756,23.680498624415453,18.365440794458856,17.4732851236771,11.675417091177662,28.67757279035406,13.224267908556154,5.892708420894146,36.1234187112624,25.11664080671199,26.98839027854014,2460.655633211136,184.0,3864.0,917563.7174254648,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
2,193,23667.97533573499,3.4629387032320507,3.622266343079458,3.496884383409264,3.364276480895125,3.6943275313721218,2.588604262189647,3.281640598757197,2.7878921906491594,2.919765895349493,2.929606674828618,46.05342505261296,45.37728707191268,58.87429644150788,38.31175005165259,36.298198282795944,10.000000000000002,25.82634031174248,42.08839887033736,23.496237576377656,26.292346593332073,23667.974384924142,3.462937744318,3.6222680942573455,3.496891139145945,3.3642795525640956,3.694327574549579,2.588604898197154,3.2816468926965205,2.7878916944699954,2.91976246347615,2.92960709325422,46.05345574198597,45.37724765846353,58.87424174901494,38.31161072676732,36.29800407604003,10.000000000000002,25.826294723901146,42.08840172221688,23.496322302968114,26.292357294616632,1.330591079613539,225.11386790501666,288.49177143217184,6.361846481408311,21.464664436165542,675.8023997671808,650.0181656972264,15.886246954566438,5.47571632998881,2244.0725884832755,1699.3660412444349,45.297663527766574,19.23858132701997,2.721733785812009,4.8201014988037185,35.51853016408116,12.230682018630139,11.713502128079561,20.791094589101817,23.247761119449933,29.816892155994456,40.5774030596599,51.50888790860819,7.064529610247882,1.4815157454363521,22.800881336741888,15.297437986000396,26.47238294847714,2613.435906648636,203.0,4263.0,944631.7000787843,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
12,209,23357.656626897984,3.4620144612369796,3.5886094672047095,3.3806126106208816,3.5237767320264712,3.6449826414015964,2.5907019082656904,3.189926418336786,2.7777011352582925,2.919735369955301,2.9295613797995483,46.04075908889555,46.59632665114843,66.97680695562683,32.13942507595188,35.27894781935373,10.000000000000002,25.820045225956694,42.18099917142868,25.1019592665702,26.30925033058368,23357.65658195758,3.4620145408434357,3.588609565199947,3.380612652374078,3.5237771694730324,3.6449831422418,2.590701850388018,3.189927202704726,2.7777011486601415,2.919735469560126,2.9295613730195544,46.04075828402478,46.59632067956912,66.97680764242057,32.13941527521555,35.27892920652098,10.000000000000002,25.8200466960697,42.180998353713804,25.10195964383004,26.30924954687288,1.3272568233527728,219.46391297876383,286.21888478898455,6.2700133832029605,17.258291538852923,652.3043695993326,630.1956415068538,13.895827112990018,5.284698868252922,2276.073025534559,1722.1278859869049,47.146898453067806,12.747150560626018,2.2114724595332897,10.094326517373608,39.00190707692389,12.038622885781157,7.824951575850453,17.292252851370154,23.40535630227527,13.018256814700209,90.43349932311173,59.927998931420255,2.1598487672591853,1.908771958586021,25.940730475064896,19.517100938174195,27.22588475142316,2591.0194387435913,214.0,4494.0,956500.2064243336,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
38,191,23391.83322890415,3.4627592191802776,3.445360282751198,3.3811233269442234,3.559696229393329,3.4824020719342808,2.605908041741217,3.046293406903158,2.764417180389414,2.9412199794757172,2.9296266451127617,45.97858192383468,53.20309419587702,65.17937834541404,31.8244730685199,35.005120634030824,10.000000000000002,28.04251557462051,42.14304517657524,29.017528814446294,26.318592633910967,23391.83305981529,3.462759317414138,3.445360742535989,3.381123761617313,3.559687495687704,3.482401994402588,2.60590819272754,3.046295725736603,2.764416123822272,2.941221724687315,2.9296266822202153,45.97857916762688,53.20306703630787,65.17941106522338,31.824717882066334,35.00523480999524,10.000000000000002,28.04257242169976,42.143059363717676,29.01748067734815,26.318590678743483,1.3154922180888864,221.14498648289856,285.5332119326177,6.3505314680577705,17.49727641832212,717.8881776355297,707.099232564192,15.058219353112428,4.602341969581933,2192.211685192178,1657.272304228078,49.68765838101561,0.6885146281274765,20.178693339104008,50.239549231213225,62.13373998460989,11.75293758704386,7.59768038588654,24.414801467082548,33.92228536331947,5.297637465147634,73.75866688013872,53.80892132824603,6.663862327686181,1.8044389712694977,24.24168032847956,20.598704153966015,33.922113385786616,2523.4748253822327,197.0,4137.0,920779.2179338776,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
70,160,23833.7926697458,3.4600426607074164,3.5889662639906375,3.5734091188281782,3.7554257063373053,3.4432882616674316,2.5840505885433447,2.9850585322055245,2.770604372750461,2.9301577256608127,2.9299270588704553,46.1548781860179,46.5734265707786,47.938131237373945,25.5858263797065,43.31467578472873,10.000000000000002,35.10031218793165,42.007728099629084,25.85528045791427,26.305111433899,23833.792654658773,3.4600427018591113,3.588966357059065,3.5734090543586614,3.7554256338584913,3.443288184159823,2.584050620033651,2.9850585378861427,2.7706043738466626,2.930157808954872,2.929927070327594,46.1548775236525,46.57342680093129,47.93813147688864,25.58582604062196,43.31467539864859,10.000000000000002,35.10031181403872,42.007728184574255,25.855279931567345,26.305110162053687,1.2881414674755376,211.68778499508548,284.16972204313333,6.219761232817138,13.158638335920704,623.2350661222979,623.128459736042,13.106802090942711,6.3133703721385235,2282.533982287256,1726.8291257240394,44.547602392490425,10.40468370634273,0.8936144150076399,12.040631779775826,41.33613600196611,6.874219539903134,11.470427630211923,56.621725962597914,12.250640016733671,2.208223560775918,99.22110013765274,50.2929939726793,11.67033858601565,2.198981248777093,53.95306563931987,28.696708862294173,23.42091038431777,2243.589466571808,172.0,3612.0,948620.7076845062,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
20,215,23818.097687709243,3.4657188640680543,3.46995499366657,3.4525027471710605,3.6567111968496784,3.724076035665624,2.6107101421974512,3.032286502575523,2.7738402550588064,2.909941310097342,2.9297083389300127,45.91153610320062,52.01003650978124,54.388030088247234,28.147225045449275,35.43118530155065,10.000000000000002,37.89243833411686,42.24646703468956,23.1667015899458,26.286930710055632,23818.09695587201,3.4657184421377307,3.4699505318809236,3.452506725375279,3.6567080503482274,3.7240685001676117,2.610711801005101,3.0322809624051015,2.773837304696447,2.9099430862837377,2.929708125310173,45.9115310852944,52.01028049997813,54.38783695989809,28.14725308706133,35.43150071035025,10.000000000000002,37.892336220567536,42.24648206178293,23.166688549915353,26.28693434515804,1.2588181975797537,208.51713792462823,293.43774736552393,6.297860230677031,22.755793274181556,738.1800300639281,706.8380513206814,16.178678554659314,4.686543621453536,2116.9688851445035,1601.4406564987125,48.91224548128572,2.305838875800183,8.795934739454903,36.94029060673141,58.656201853091204,8.998625636925409,1.867043993352628,20.405699831756785,19.334838956734934,3.125755414565749,34.11917092987631,27.711011428171968,7.958649165088405,5.115427043758902,35.68637208499521,28.952564030205867,26.551265492350673,2790.149291753769,223.0,4683.0,924707.253011376,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
59,196,23640.68152304468,3.472302174979629,3.6318679462848062,3.5201331231689577,3.6107789790552145,3.7854776581508824,2.588110216111245,3.1107051612566634,2.7819669658958994,2.905792850277816,2.928973931705835,45.66981638107583,45.02300141382022,50.99139760197805,28.851427534567588,37.216621023477266,10.000000000000002,36.76219818805379,42.17245466002613,20.87354603582381,26.243146116254536,23640.68146978776,3.472302701264392,3.631869267994458,3.5201329732444075,3.610779763157057,3.785478850799673,2.5881103056617274,3.1107077847999025,2.7819673429596654,2.905791275150655,2.928973835666508,45.66979671637394,45.02296119316473,50.99142503936424,28.851393240975636,37.21653090936561,10.000000000000002,36.76222446434863,42.172494185117,20.87356965395648,26.24314518008291,1.2475440763369714,191.91262166709086,310.68145844293304,6.047616301099582,20.061816751028935,720.0533491703732,632.17780485577,17.184961813513322,5.00451060877422,2322.7346909795815,1762.3950964188166,50.179723374991305,21.89521774286985,3.2534633972288285,3.67084023481116,32.89982429048082,7.862014536534207,7.362433910456872,26.150236074727466,12.327230563648337,7.157893906681316,14.647513543512321,16.473583039977758,11.13290189807073,1.7912322177728015,18.95855386761053,21.57098010860447,18.729642296141073,2557.7786667346954,201.0,4221.0,963825.3135426816,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
41,190,23646.68967615969,3.4619179401589033,3.469390900166371,3.4987920008916924,3.5159819916900577,3.4325174821649913,2.6035426860352544,3.065622805476159,2.774029825784443,2.9483137419209324,2.929783644818385,46.040551756389576,51.92822062909346,56.622886471872576,33.36576873139,38.403665469621494,10.000000000000002,29.779209919196447,42.146694370781766,28.521941322361876,26.310861359096553,23646.689112128937,3.461917844933917,3.469390122257194,3.49879809130028,3.5159924205426907,3.4325194701821706,2.6035420641437974,3.0656296482747667,2.774030057710795,2.9483157619660254,2.929783402988153,46.040520082658055,51.92821007765203,56.62274122140779,33.36557254047987,38.40334118661384,10.000000000000002,29.779176377962767,42.146720994658274,28.52200507843566,26.31084873077875,1.2912676480666068,213.97079626124622,285.7234749379103,6.277083890432045,20.32926771581795,708.6844521457738,699.8983197568999,15.466832436904587,4.553780395525932,2174.4233064593045,1644.515888521164,47.88728639069673,1.4773885829329707,12.894661158082513,42.309998749935616,57.37121611622043,11.225017471673397,7.757083763566863,24.74615665471024,33.212632218382566,8.301777431895337,53.653822776193294,47.572206438673064,18.268249924241474,1.1412507661337181,29.05525541759302,23.452089171121173,29.90814945015415,2724.0848746299744,208.0,4368.0,935657.060517289,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
100,59,26694.083471578862,3.4609112579348924,3.5680159548468806,3.672522346329915,3.329784445594082,3.292679387423885,2.573237824999906,3.1410770878168917,2.760284511189888,3.0222000950921286,2.930267421146098,46.14805065266348,47.57616866073372,52.25306881017052,44.21307508236606,62.56210821796101,10.000000000000002,27.38963624264122,40.73496798960272,22.918692803707124,26.30221091549975,26694.083231294724,3.460911704761138,3.5680160353258064,3.6725228260868166,3.3297843982843593,3.2926796666117113,2.5732376622815547,3.141076978749999,2.7602849680278414,3.0222002659974843,2.930267417114065,46.14802264746945,47.57616321434673,52.25306655636999,44.21307780742576,62.56210051657761,10.000000000000002,27.389634332066326,40.734986157164606,22.91868657446785,26.302212814282537,1.278796599205615,226.54152393550987,282.90097810003493,6.534977319340858,14.497797375768181,923.1865742668897,938.3034637364509,28.342453805545173,8.288760107982334,2357.8018957935724,1783.6977362306386,43.60328178676857,2.8147324074063578,8.80092201382846,28.483973017811245,67.95790533048708,7.935756095365434,165.39600813191612,32.434611280443356,22.8801836192321,25.948125581912095,39.466135408151835,128.8583696539075,38.17587143789929,1.0163675500712561,66.17920405620086,68.55622663291767,11.419423947436357,823.795262336731,65.0,1365.0,948663.3084187246,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
48,118,24194.157691122782,3.4541242798945855,3.3719720575032093,3.585251236200161,3.43738789521991,3.7510919990474,2.615918081585458,2.631498198403857,2.767394443636993,2.9452364245016853,2.930239976636372,46.211902007306904,57.45145163436256,46.110861059572294,35.571486870552405,36.863064084622565,10.000000000000002,32.745450526349344,42.17132830832418,22.01693614587704,26.409923921500837,24194.154186344385,3.4541221737114998,3.371972381720596,3.5852434828800064,3.43738998766634,3.751096101518999,2.6159183384855678,2.6314992134659643,2.767397537245641,2.9452319817292336,2.9302400879911747,46.21205744005942,57.45144024909655,46.11087667242384,35.57144101509753,36.86308457486593,10.000000000000002,32.74529792606091,42.1712838845392,22.016815662539987,26.409896516734154,1.4034612302573113,266.57028297827117,261.05866860055664,6.864176093499587,21.113730216721038,734.9628396880661,776.7240981763638,14.821864679814261,4.956035638350049,2196.548430882511,1655.024849368634,52.255467715407754,0.55277243455122,48.57128911640394,70.17133288269574,65.95094919980531,7.2948217214828865,1.466836248742135,17.625632816278767,23.571379257853433,0.11136185217872681,73.04618825187784,81.67581458764666,2.5639474509761344,3.2177307608560275,19.42567229148638,19.960858545720207,29.556779539032284,2729.5951867103577,128.0,2688.0,943123.4667404225,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
77,162,23805.281609207545,3.452768156459766,3.5975039641448046,3.5570761937765143,3.500167050051306,3.6646246660738777,2.5862100314973766,3.1431398812413653,2.7879551051610436,2.9328217510857675,2.9304398739435196,46.414968955540004,46.205311295171974,49.95777076047094,32.63867698294686,41.328238841836466,10.000000000000002,32.16244467789047,42.021804724156176,21.71669965404628,26.350359304153617,23805.271889040774,3.4527687849427724,3.597500692624676,3.5570663849733593,3.5001641922349602,3.6646312698737575,2.5862086077453754,3.1431407641327858,2.787957458995309,2.9328234728165303,2.9304402361405115,46.41488387404851,46.205267181191914,49.957835512512524,32.63851377181006,41.32818227264644,10.000000000000002,32.16249821514411,42.02179660659237,21.716734845430903,26.350347396853106,1.3041792016540779,219.9421788546651,269.2389043699007,6.267256648162271,19.38921897563079,621.8597723628527,656.0772799421967,13.577378443208733,6.655122931627684,2255.4795344219,1703.0176208608484,42.968716049170666,13.510852358509082,3.140651626350149,9.662004800793659,35.728612864644894,9.45021398909199,10.662283709424125,26.306752060340358,17.86197690748804,13.743987916473838,34.456437511719926,39.13136042603653,12.5804985627448,2.22606284432302,32.63119053286112,16.198778932361556,25.609066875002135,2103.007643222809,168.0,3528.0,967277.2826868065,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
28,129,23821.557193481094,3.4659341934831174,3.504197601907493,3.343111740890299,3.243249246904307,3.7774034450253096,2.593418366730906,2.993400518040747,2.804678113321012,2.918707256467981,2.929619000070469,45.900833074347325,50.15608334779391,63.412447125998035,44.92780010625305,34.11605364584566,10.000000000000002,33.09745936142154,42.084993201928015,22.794521160988264,26.298084444248605,23821.139862321223,3.466348730553874,3.504698107010427,3.3432211937885006,3.2432997023935513,3.782791959240646,2.5934226025027893,2.992456979385241,2.8041961492045693,2.9181103593143347,2.9296416487119563,45.886054236524785,50.14418834626861,63.414370813115426,44.89510375453883,34.10462284557387,10.000000000000002,33.06494686232726,42.0971327855499,22.66828692777683,26.29189008760595,1.3319272429547704,238.66700791282088,289.69832197810183,6.640864142481654,33.13032526295233,775.818178507378,715.1889636301397,20.8341458576236,4.881325449123692,2258.4804226220176,1710.521264811877,48.25153649331485,2.2867361385104634,7.3443011132039056,35.224965124479304,52.698619865446744,8.090278431085903,8.387993568056144,17.334971658706785,26.927275695659326,1.6063348452895803,71.88779424490329,39.60689572775597,2.028531777189021,3.052938052127317,23.48654207979496,25.818544397729543,23.494781529081912,2957.790862560272,136.0,2856.0,940396.6559525513,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
47,213,23582.61453140866,3.461465115802986,3.612396015043749,3.5176767407997893,3.3718193279448574,3.828312148040813,2.58869146072076,2.886471002505468,2.7939470223974574,2.9212296518411494,2.9298513678713856,46.11246965573447,45.72077373028637,49.28714339571465,37.195471455588375,37.654961433415615,10.000000000000002,38.65053873739921,42.15555624451019,19.891347037102793,26.299270794193887,23582.612310372162,3.461463533774009,3.6123932112689596,3.517680385249947,3.371822507429814,3.8283133637893103,2.588692066915877,2.886472005958053,2.793945665357056,2.92123483350901,2.92985119996254,46.1124741465055,45.72070330735893,49.287261763847155,37.19542183968975,37.654848401324664,10.000000000000002,38.650708006994144,42.1554868317173,19.891460965743033,26.29925773143625,1.3118075304920627,223.41637018338935,285.47483867457805,6.376540257800123,23.489613351099234,662.620984322859,637.9038688043227,15.429687513217,5.571504936918764,2233.982756588721,1691.1808584663231,44.65794480102349,16.97970726099409,2.4449018609770556,6.202964175144858,36.47625315504914,6.263501678757196,5.7830818930914845,28.830917618289625,15.372247671988367,0.23536304926994425,15.133569334999832,22.32189196993041,6.509947814206546,1.010151283432451,12.351505384790013,15.751520062086321,19.14141561323039,2871.6144144535065,218.0,4578.0,930730.5457204438,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
